CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE
50018022,NUTRICION FAMILIAR (Herbalife),Queens,8911,37TH AVE,11372,9294946100,"Juice, Smoothies, Fruit Salads",8/29/23,Violations were cited in the following area(s).,09E,Wash hands sign not posted near or above hand washing sink.,Not Critical,33,
41023740,JOHNY'S LUNCHEONETTE,Manhattan,124,WEST   25 STREET,10001,2122436230,American,8/29/23,Violations were cited in the following area(s).,28-06,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,19,
50131004,KTM BAR & LOUNGE,Queens,75-32,BROADWAY,11373,9294243001,Asian/Asian Fusion,8/29/23,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,27,N
50059954,CAFFE BENE,Manhattan,378,CANAL STREET,10013,9179637779,Coffee/Tea,8/29/23,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,11,A
50134353,GRAYSON HOTEL / HARTA / BAR CIMA,Manhattan,30,WEST   39 STREET,10018,6464436864,American,8/29/23,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,22,N
41682237,"DUNKIN',' BASKIN ROBBINS",Queens,8111,BROADWAY,11373,7183961765,American,8/29/23,Violations were cited in the following area(s).,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,
50018022,NUTRICION FAMILIAR (Herbalife),Queens,8911,37TH AVE,11372,9294946100,"Juice, Smoothies, Fruit Salads",8/29/23,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,33,
50132503,HALF CAKE,Queens,6110,182ND ST,11365,9173108888,Bakery Products/Desserts,8/29/23,Violations were cited in the following area(s).,28-05,"Food adulterated or misbranded. Adulterated or misbranded food possessed, being manufactured, produced, packed, sold, offered for sale, delivered or given away",Not Critical,12,A
40393395,COURT SQUARE DINER,Queens,45-30,23 STREET,11101,7183921222,American,8/29/23,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25,
40904478,LOVELY DAY,Manhattan,196,ELIZABETH STREET,10012,2129253310,Thai,8/29/23,Violations were cited in the following area(s).,19-11,Providing compostable plastic straws to be used outside of the food establishment’s premises; failure to appropriately dispose of compostable plastic straws; failure to maintain required bins for disposal of compostable plastic straws.,Not Critical,,
50131670,LUCKY MR WONTON CHINESE RESTAURANT,Queens,4411,QUEENS BLVD,11104,3478216858,Chinese,8/29/23,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,42,N
50106100,Root JuIcery of Harlem,Manhattan,2073,FRDRCK DGLS BLVD,,9149208866,"Juice, Smoothies, Fruit Salads",8/29/23,Violations were cited in the following area(s).,04C,Food worker/food vendor does not use utensil or other barrier to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,50,N
50118284,HALAL MUNCHIES,Queens,7845,SPRINGFIELD BLVD,11364,3475027393,Afghan,8/29/23,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,37,
50118166,CAFE SPAGHETTI,Brooklyn,126,UNION STREET,11231,9174009498,Italian,8/29/23,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,67,
50019201,CHARLEY'S PHILLY STEAKS,Queens,90-15,QUEENS BOULEVARD,11373,2012335992,Sandwiches/Salads/Mixed Buffet,8/29/23,Violations were cited in the following area(s).,02C,Hot TCS food item that has been cooked and cooled is being held for service without first being reheated to 165º F or above within 2 hours.,Critical,13,A
50130882,JUST SALAD,Brooklyn,461,DEAN STREET,11217,5165082187,Salads,8/29/23,Violations were cited in the following area(s).,05E,"Toilet facility not provided for employees or for patrons when required. Shared patron-employee toilet accessed through kitchen, food prep or storage area or utensil washing area.",Critical,42,N
50120310,VIVA CUCINA,Manhattan,85,2 AVENUE,10003,9172266972,Italian,8/29/23,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,19,N
50118284,HALAL MUNCHIES,Queens,7845,SPRINGFIELD BLVD,11364,3475027393,Afghan,8/29/23,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,37,
50131503,SPICY MOON,Manhattan,265,BOWERY,10002,9174743553,Other,8/29/23,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,23,N
50141014,LEE CHINESE RESTAURANT,Brooklyn,1884,FULTON STREET,11233,7189534190,Chinese,8/29/23,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,32,N
50131681,FUJI JAPANESE CUISINE,Queens,11327,QUEENS BLVD,11375,6463590300,Japanese,8/29/23,Violations were cited in the following area(s).,20-08,Failure to post or conspicuously post healthy eating information,Not Critical,,
50106100,Root JuIcery of Harlem,Manhattan,2073,FRDRCK DGLS BLVD,,9149208866,"Juice, Smoothies, Fruit Salads",8/29/23,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,50,N
50118284,HALAL MUNCHIES,Queens,7845,SPRINGFIELD BLVD,11364,3475027393,Afghan,8/29/23,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,37,
50138307,SPICY NEPAL,Queens,3935,47TH AVE,11104,3478373358,Middle Eastern,8/29/23,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A
50129844,PAPA JOHNS,Queens,19318,NORTHERN BLVD,11358,3477746684,Pizza,8/29/23,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,12,A
41635390,DON ALEX RESTAURANT,Queens,9705,64 AVENUE,11374,3479922606,Peruvian,8/29/23,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,25,Z
50058801,PURE GREEN,Brooklyn,95,BOERUM PLACE,11201,9173983488,"Juice, Smoothies, Fruit Salads",8/29/23,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,31,
50012215,SKY CAFE,Queens,86-20,WHITNEY AVENUE,11373,6462671767,Indonesian,8/29/23,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,24,Z
50123720,VANILLA GORILLA CAFE,Manhattan,64,WEST   15 STREET,10011,7187843626,Sandwiches/Salads/Mixed Buffet,8/29/23,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,40,N
50119755,BOBA GUYS,Manhattan,145,GREENE STREET,10012,6612447092,Coffee/Tea,8/29/23,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,29,
50112356,QUESADILLAS DONA MATY,Manhattan,228,EAST  116 STREET,10029,6467896237,Mexican,8/29/23,Violations were cited in the following area(s).,03A,"Food, prohibited, from unapproved or unknown source, home canned or home prepared. Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing. ROP food prepared on premises transported to another site.",Critical,65,N
50097584,HUDSON CRAB & 'CUE,Manhattan,348,DYCKMAN STREET,10034,6466635886,American,8/29/23,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,23,N
50114353,QUESADILLAS DONA MATY,Manhattan,158,EAST  116 STREET,10029,6467896237,Mexican,8/29/23,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,71,N
50097037,BEETS CAFE,Brooklyn,142,ROCKAWAY AVENUE,11233,3478935050,Coffee/Tea,8/29/23,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,60,Z
50067913,SHAKE SHACK,Manhattan,2957,BROADWAY,10025,6463835507,Hamburgers,8/29/23,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A
50136072,Ovenly,Brooklyn,276,COURT STREET,11231,8888992213,Coffee/Tea,8/29/23,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,29,N
50131460,IT ITALIAN TRATTORIA,Manhattan,530,7 AVENUE,10018,3052997040,Italian,8/29/23,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,24,N
50140913,CHASHNI,Brooklyn,1061,CONEY ISLAND AVENUE,11230,3472163066,Other,8/29/23,Violations were cited in the following area(s).,05H,No approved written standard operating procedure for avoiding contamination by refillable returnable containers.,Critical,86,N
50112356,QUESADILLAS DONA MATY,Manhattan,228,EAST  116 STREET,10029,6467896237,Mexican,8/29/23,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,65,N
50133024,MEI LAI WAH,Manhattan,62,BAYARD STREET,10013,6467255776,Chinese,8/29/23,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,36,N
50067913,SHAKE SHACK,Manhattan,2957,BROADWAY,10025,6463835507,Hamburgers,8/29/23,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,13,A
50134353,GRAYSON HOTEL / HARTA / BAR CIMA,Manhattan,30,WEST   39 STREET,10018,6464436864,American,8/29/23,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,22,N
50126856,BRONX WICKED WOLF,Bronx,4029,EAST TREMONT AVENUE,10465,7188294400,American,8/29/23,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,13,A
50058801,PURE GREEN,Brooklyn,95,BOERUM PLACE,11201,9173983488,"Juice, Smoothies, Fruit Salads",8/29/23,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,
50138307,SPICY NEPAL,Queens,3935,47TH AVE,11104,3478373358,Middle Eastern,8/29/23,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A
50137812,Worldwide Beer Garden,Manhattan,322,WEST   50 STREET,10019,6463394127,Mexican,8/29/23,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,53,N
50019201,CHARLEY'S PHILLY STEAKS,Queens,90-15,QUEENS BOULEVARD,11373,2012335992,Sandwiches/Salads/Mixed Buffet,8/29/23,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,13,A
50138107,IRIS TEA & BAKERY,Queens,3907,PRINCE ST,11354,6462628698,Bakery Products/Desserts,8/29/23,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,32,N
50120310,VIVA CUCINA,Manhattan,85,2 AVENUE,10003,9172266972,Italian,8/29/23,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,19,N
50140679,CHICKEN AND FRIES,Queens,21305,NORTHERN BLVD,11361,6467148884,American,8/29/23,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,12,N
50140679,CHICKEN AND FRIES,Queens,21305,NORTHERN BLVD,11361,6467148884,American,8/29/23,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12,N
41306211,NO HO JUICE BAR & DELI,Manhattan,208,MERCER STREET,10012,2127775070,Sandwiches,8/29/23,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,10,A
50112356,QUESADILLAS DONA MATY,Manhattan,228,EAST  116 STREET,10029,6467896237,Mexican,8/29/23,Violations were cited in the following area(s).,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,
50114353,QUESADILLAS DONA MATY,Manhattan,158,EAST  116 STREET,10029,6467896237,Mexican,8/29/23,Violations were cited in the following area(s).,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,
50132532,NO.5 RESTAURANT,Brooklyn,968,58 STREET,11219,3475784658,Chinese,8/29/23,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,24,Z
40393395,COURT SQUARE DINER,Queens,45-30,23 STREET,11101,7183921222,American,8/29/23,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,25,
41306211,NO HO JUICE BAR & DELI,Manhattan,208,MERCER STREET,10012,2127775070,Sandwiches,8/29/23,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A
50134452,PHOBAR,Brooklyn,80,6 AVENUE,11217,6465338876,Southeast Asian,8/29/23,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A
50141072,Ora La Casa de Las Flores,Queens,4208,43RD AVE,11104,9178595086,Coffee/Tea,8/29/23,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,15,N
50126421,BLANK STREET COFFEE,Brooklyn,75,LAFAYETTE AVENUE,11217,3477279842,Coffee/Tea,8/29/23,Violations were cited in the following area(s).,28-05,"Food adulterated or misbranded. Adulterated or misbranded food possessed, being manufactured, produced, packed, sold, offered for sale, delivered or given away",Not Critical,9,A
50114353,QUESADILLAS DONA MATY,Manhattan,158,EAST  116 STREET,10029,6467896237,Mexican,8/29/23,Violations were cited in the following area(s).,19-04,Expanded Polystyrene (EPS) single service article not designated as a recyclable material.,Not Critical,,
50067913,SHAKE SHACK,Manhattan,2957,BROADWAY,10025,6463835507,Hamburgers,8/29/23,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13,A
50018022,NUTRICION FAMILIAR (Herbalife),Queens,8911,37TH AVE,11372,9294946100,"Juice, Smoothies, Fruit Salads",8/29/23,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,33,
50120310,VIVA CUCINA,Manhattan,85,2 AVENUE,10003,9172266972,Italian,8/29/23,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,19,N
50126856,BRONX WICKED WOLF,Bronx,4029,EAST TREMONT AVENUE,10465,7188294400,American,8/29/23,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A
50123492,CHOTE MIYA,Manhattan,75,9 AVENUE,10011,2016967222,Indian,8/29/23,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A
50131066,SURAM,Manhattan,483,10 AVENUE,10018,9173593432,Japanese,8/29/23,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A
50075224,SWEET CHICK,Queens,4642,VERNON BLVD,11101,7184334064,American,8/29/23,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,25,
50134452,PHOBAR,Brooklyn,80,6 AVENUE,11217,6465338876,Southeast Asian,8/29/23,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13,A
50069439,PARCEROS BAKERY & COFFEE SHOP,Queens,6354,WOODHAVEN BLVD,11374,7184248444,Latin American,8/29/23,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,2,A
50112548,STARBUCKS PICKUP,Manhattan,111,UNIVERSITY PLACE,10003,3322081152,Coffee/Tea,8/29/23,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9,A
50131460,IT ITALIAN TRATTORIA,Manhattan,530,7 AVENUE,10018,3052997040,Italian,8/29/23,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,24,N
50131670,LUCKY MR WONTON CHINESE RESTAURANT,Queens,4411,QUEENS BLVD,11104,3478216858,Chinese,8/29/23,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,42,N
50134524,CAFE SPARROW,Queens,3008,37TH ST,11103,9294368784,American,8/29/23,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,22,Z
50097584,HUDSON CRAB & 'CUE,Manhattan,348,DYCKMAN STREET,10034,6466635886,American,8/29/23,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,23,N
50125305,JIBEICHUAN FISH MAW RICE NOODLES,Queens,3810,PRINCE ST,11354,3477329798,Chinese,8/29/23,Violations were cited in the following area(s).,05F,"Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures",Critical,30,N
50104950,TANDOORI KITCHEN,Queens,15412,ROCKAWAY BLVD,11434,3476767746,Indian,8/29/23,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,26,
50138756,DRIFTWOOD,Queens,7011,GRAND AVE,11378,7182338643,Barbecue,8/29/23,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12,N
50130882,JUST SALAD,Brooklyn,461,DEAN STREET,11217,5165082187,Salads,8/29/23,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,42,N
50131004,KTM BAR & LOUNGE,Queens,75-32,BROADWAY,11373,9294243001,Asian/Asian Fusion,8/29/23,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,27,N
50131670,LUCKY MR WONTON CHINESE RESTAURANT,Queens,4411,QUEENS BLVD,11104,3478216858,Chinese,8/29/23,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,42,N
50139042,EAT STREET NYC,Brooklyn,887,5 AVENUE,11232,3474576175,American,8/29/23,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A
50131346,ZHONG YUE RESTAURANT,Queens,8610,JUSTICE AVE,11373,9296885856,Chinese,8/29/23,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,44,N
50138107,IRIS TEA & BAKERY,Queens,3907,PRINCE ST,11354,6462628698,Bakery Products/Desserts,8/29/23,Violations were cited in the following area(s).,19-05,Providing single-use plastic stirrers or single-use plastic splash sticks.,Not Critical,,
50113340,JUICERY HARLEM,Manhattan,370,LENOX AVENUE,10027,6464845197,"Juice, Smoothies, Fruit Salads",8/29/23,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,17,Z
50112356,QUESADILLAS DONA MATY,Manhattan,228,EAST  116 STREET,10029,6467896237,Mexican,8/29/23,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,65,N
50132503,HALF CAKE,Queens,6110,182ND ST,11365,9173108888,Bakery Products/Desserts,8/29/23,Violations were cited in the following area(s).,10A,"Toilet facility not maintained or provided with toilet paper, waste receptacle or self-closing door.",Not Critical,12,A
50131250,ROTISS,Manhattan,370,LENOX AVENUE,10027,9177035039,Chicken,8/29/23,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A
50134353,GRAYSON HOTEL / HARTA / BAR CIMA,Manhattan,30,WEST   39 STREET,10018,6464436864,American,8/29/23,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,22,N
50002135,HALAL FRIED CHICKEN & PIZZA,Brooklyn,141,PENNSYLVANIA AVENUE,11207,3474046843,Chicken,8/29/23,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,20,Z
50106100,Root JuIcery of Harlem,Manhattan,2073,FRDRCK DGLS BLVD,,9149208866,"Juice, Smoothies, Fruit Salads",8/29/23,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,50,N
50141072,Ora La Casa de Las Flores,Queens,4208,43RD AVE,11104,9178595086,Coffee/Tea,8/29/23,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,15,N
41603722,KING BAKERY,Manhattan,90,EAST BROADWAY,10002,9172156855,Bakery Products/Desserts,8/29/23,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,19,
50115203,HUNAN NOODLES (STE 102),Queens,3636,PRINCE ST,11354,9177179741,Chinese,8/29/23,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12,A
50104950,TANDOORI KITCHEN,Queens,15412,ROCKAWAY BLVD,11434,3476767746,Indian,8/29/23,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,26,
