CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location Point1
40604004,WRAP N RUN GRILL,Manhattan,1125,LEXINGTON AVENUE,10075,2127441588,American,8/28/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,38,,,9/5/25,Cycle Inspection / Initial Inspection,40.77437085,-73.95930964,108,04,014000,1043239,1014130020,MN40,
50075224,SWEET CHICK,Queens,4642,VERNON BLVD,11101,7184334064,American,8/28/25,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,9,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.74594922,-73.95303304,402,26,000700,4000045,4000280003,QN31,
50045782,OLLIE'S CHINESE RESTAURANT,Manhattan,2705,BROADWAY,10025,2129323300,Chinese,8/28/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,21,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.79931803,-73.96843956,107,06,019100,1056562,1018750010,MN12,
50049095,ASUKA SUSHI,Manhattan,300,WEST   23 STREET,10011,2127270888,Japanese,8/28/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.74545928,-73.99891732,104,03,009300,1013429,1007467503,MN13,
40400561,FORTUNATO BROS CAFE & BAKERY,Brooklyn,289,MANHATTAN AVENUE,11211,7183872281,Bakery Products/Desserts,8/28/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.71373903,-73.94597849,301,34,050300,3068851,3027630028,BK90,
40609705,BARIOS PIZZA & RESTAURANT,Staten Island,446,NOME AVENUE,10314,7183700100,Pizza,8/28/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,26,,,9/5/25,Cycle Inspection / Initial Inspection,40.58982505,-74.16431907,502,51,027706,5111194,5024020020,SI24,
50166574,MY SUSHI,Queens,7920,ELIOT AVE,11379,7184240988,Fusion,8/28/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.724835,-73.87953886,405,30,067100,4067444,4029370006,QN21,
50145498,FICUZZA,Manhattan,117,7 AVENUE SOUTH,10014,6467615008,Italian,8/28/25,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,21,N,,9/5/25,Cycle Inspection / Initial Inspection,40.73397791,-74.00257994,102,03,007300,1010667,1006100016,MN23,
50002070,JACKBAR,Brooklyn,143,HAVEMEYER STREET,11211,3479873556,American,8/28/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.71188836,-73.95734238,301,34,052300,3063015,3024090001,BK73,
40604004,WRAP N RUN GRILL,Manhattan,1125,LEXINGTON AVENUE,10075,2127441588,American,8/28/25,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,38,,,9/5/25,Cycle Inspection / Initial Inspection,40.77437085,-73.95930964,108,04,014000,1043239,1014130020,MN40,
50132474,GONGCHA,Brooklyn,1015,FOSTER AVENUE,11230,9179747247,Coffee/Tea,8/28/25,No violations were recorded at the time of this inspection.,,,Not Applicable,0,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.63210642,-73.9671679,314,45,048200,3128208,3054290029,BK42,
50091032,PINKBERRY,Manhattan,2508,BROADWAY,10025,6464907866,Frozen Desserts,8/28/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.79299254,-73.97297503,107,06,017900,1033647,1012410023,MN12,
50133530,SALVO'S,Manhattan,1477,YORK AVENUE,10075,3472313371,Italian,8/28/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.77091461,-73.95078781,108,05,013200,1046030,1014730022,MN31,
50101673,MAYHEM,Manhattan,75,9 AVENUE,10011,6095400403,Sandwiches,8/28/25,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,10,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.74186904,-74.00471301,104,03,008300,1012541,1007130001,MN13,
50145498,FICUZZA,Manhattan,117,7 AVENUE SOUTH,10014,6467615008,Italian,8/28/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,21,N,,9/5/25,Cycle Inspection / Initial Inspection,40.73397791,-74.00257994,102,03,007300,1010667,1006100016,MN23,
41077507,LA NUEVA ESTRELLA BAR & RESTAURANT,Bronx,390,EAST  204 STREET,10467,7186534111,Latin American,8/28/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,27,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.87131968,-73.87703429,207,11,042500,2017896,2033310048,BX43,
50012578,LA PEQUENA COLOMBIA,Queens,8327,ROOSEVELT AVE,11372,7184788700,Latin American,8/28/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,52,,,9/5/25,Cycle Inspection / Initial Inspection,40.7477925,-73.88244579,403,21,028100,4036226,4014710037,QN28,
50104827,SOCIAL HOUSE,Brooklyn,60,BROADWAY,11249,6315786030,Coffee/Tea,8/28/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,38,,,9/5/25,Cycle Inspection / Initial Inspection,40.71057389,-73.96642573,301,33,054900,3059506,3021307501,BK73,
41686535,NANKING,Queens,13407,ROCKAWAY BOULEVARD,11420,7183233555,Indian,8/28/25,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,46,,,9/5/25,Cycle Inspection / Initial Inspection,40.67457801,-73.80388714,410,28,018000,4253208,4117010007,QN55,
40911185,PAESANO'S PIZZA,Staten Island,12,BRADLEY AVENUE,10314,7187612070,Pizza,8/28/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,20,,,9/5/25,Cycle Inspection / Initial Inspection,40.6121048,-74.13231542,501,50,018901,5127850,5007280012,SI07,
50075224,SWEET CHICK,Queens,4642,VERNON BLVD,11101,7184334064,American,8/28/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,9,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.74594922,-73.95303304,402,26,000700,4000045,4000280003,QN31,
50127670,DELI & GRILL,Manhattan,4119,BROADWAY,10033,6468502955,American,8/28/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,175,,,9/5/25,Cycle Inspection / Compliance Inspection,40.8455494,-73.93865312,112,10,026300,1063518,1021420244,MN36,
50138451,WATER & WHEAT,Manhattan,1379,3 AVENUE,10075,3473981268,Italian,8/28/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.773953,-73.9575191,108,05,013400,1076312,1014337501,MN31,
50134186,ANGELINA PARIS,Manhattan,1121,LEXINGTON AVENUE,10075,6466435058,French,8/28/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,27,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.77413486,-73.95947948,108,04,014000,1091568,1014127504,MN40,
50146844,EL QUETZALITO,Queens,3509,JUNCTION BLVD,11368,3477985566,Spanish,8/28/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,28,N,,9/5/25,Cycle Inspection / Initial Inspection,40.75304811,-73.8716337,403,21,037500,4548919,4017370058,QN26,
41196158,ELEVEN B,Manhattan,174,AVENUE B,10009,2123889811,Pizza,8/28/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,37,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.72737496,-73.97954294,103,02,003400,1005137,1004040028,MN22,
50137032,CHARLES PAN-FRIED CHICKEN,Manhattan,439,WEST  125 STREET,10027,7188443366,Chicken,8/28/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,67,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.81240066,-73.95541362,109,07,020901,1087339,1019660049,MN09,
40763881,GNOCCO,Manhattan,337,EAST   10 STREET,10009,2126771913,Italian,8/28/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,8,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.72711712,-73.98049913,103,02,003400,1005145,1004040037,MN22,
50118100,ROYAL RIB,Brooklyn,256,MALCOLM X BOULEVARD,11233,7184539284,American,8/28/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,41,,,9/5/25,Cycle Inspection / Initial Inspection,40.68437466,-73.92936247,303,36,029500,3046166,3016610048,BK35,
40609705,BARIOS PIZZA & RESTAURANT,Staten Island,446,NOME AVENUE,10314,7183700100,Pizza,8/28/25,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,26,,,9/5/25,Cycle Inspection / Initial Inspection,40.58982505,-74.16431907,502,51,027706,5111194,5024020020,SI24,
41716909,STARBUCKS,Staten Island,106,PAGE AVENUE,10309,7183561090,Coffee/Tea,8/28/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.52172394,-74.23504062,503,51,022600,5158668,5075800003,SI11,
41077507,LA NUEVA ESTRELLA BAR & RESTAURANT,Bronx,390,EAST  204 STREET,10467,7186534111,Latin American,8/28/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,27,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.87131968,-73.87703429,207,11,042500,2017896,2033310048,BX43,
41073604,BIG BOOTY BREAD,Manhattan,261,WEST   23 STREET,10011,2124143056,Bakery Products/Desserts,8/28/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,12,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.74478953,-73.9972825,104,03,009100,1084991,1007730012,MN13,
50083647,787 COFFEE,Manhattan,131,EAST    7 STREET,10009,6466492774,Coffee/Tea,8/28/25,Violations were cited in the following area(s).,10C,"Lighting inadequate; permanent lighting not provided in food preparation areas, ware washing areas, and storage rooms. Shatterproof bulb or shield to prevent broken glass from falling into food or onto surfaces, not installed.",Not Critical,23,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.72629973,-73.98411447,103,02,003200,1077645,1004350037,MN22,
50090564,USAGINY,Brooklyn,163,PLYMOUTH STREET,11201,7188018037,Japanese,8/28/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.70376827,-73.98681404,302,33,002100,3000010,3000190001,BK38,
50115495,GOLDEN CITY RESTAURANT GAO,Bronx,805,SOUNDVIEW AVENUE,10473,9177038877,Chinese,8/28/25,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,47,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.82120762,-73.86596651,209,18,004600,2113186,2036370066,BX09,
50012578,LA PEQUENA COLOMBIA,Queens,8327,ROOSEVELT AVE,11372,7184788700,Latin American,8/28/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,52,,,9/5/25,Cycle Inspection / Initial Inspection,40.7477925,-73.88244579,403,21,028100,4036226,4014710037,QN28,
50127670,DELI & GRILL,Manhattan,4119,BROADWAY,10033,6468502955,American,8/28/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,175,,,9/5/25,Cycle Inspection / Compliance Inspection,40.8455494,-73.93865312,112,10,026300,1063518,1021420244,MN36,
50066286,EL CASTILLO DEL POLLO,Queens,12808,111TH AVE,11420,7188454071,Spanish,8/28/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,56,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.68277861,-73.81326616,410,28,017200,4250838,4116330004,QN55,
40512852,DOC WATSONS,Manhattan,1490,2 AVENUE,10075,2129885300,American,8/28/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,29,,,9/5/25,Cycle Inspection / Initial Inspection,40.77241525,-73.95570766,108,05,013400,1045228,1014520052,MN31,
50012578,LA PEQUENA COLOMBIA,Queens,8327,ROOSEVELT AVE,11372,7184788700,Latin American,8/28/25,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,52,,,9/5/25,Cycle Inspection / Initial Inspection,40.7477925,-73.88244579,403,21,028100,4036226,4014710037,QN28,
41686535,NANKING,Queens,13407,ROCKAWAY BOULEVARD,11420,7183233555,Indian,8/28/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,46,,,9/5/25,Cycle Inspection / Initial Inspection,40.67457801,-73.80388714,410,28,018000,4253208,4117010007,QN55,
50115495,GOLDEN CITY RESTAURANT GAO,Bronx,805,SOUNDVIEW AVENUE,10473,9177038877,Chinese,8/28/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,47,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.82120762,-73.86596651,209,18,004600,2113186,2036370066,BX09,
50005783,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Queens,223-24,SOUTH CONDUIT AVENUE,11413,7183411600,Caribbean,8/28/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,9,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.6654633,-73.75441213,413,31,068000,4287377,4135030001,QN03,
41620241,THE COMMONS CHELSEA,Manhattan,128,7 AVENUE,10011,2129299333,Coffee/Tea,8/28/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,13,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.74084807,-73.99801884,104,03,008100,1013853,1007670043,MN13,
50131400,L'ANTICA PIZZERIA DA MICHELE,Manhattan,81,GREENWICH AVENUE,10014,9295246682,Italian,8/28/25,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,38,,,9/5/25,Cycle Inspection / Initial Inspection,40.73692307,-74.00133152,102,03,007700,1010988,1006140056,MN23,
50111522,ARABICA COFFEE,Brooklyn,20,OLD FULTON STREET,11201,7188652551,Coffee/Tea,8/28/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,10,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.70277802,-73.99415008,302,33,000100,3000000,3002010005,BK09,
50009170,BURGER KING,Queens,103-19,ROOSEVELT AVENUE,11368,9292687023,Hamburgers,8/28/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.74989747,-73.86245445,403,21,040500,4595426,4017700091,QN26,
40623604,GOOD ENOUGH TO EAT,Manhattan,520,COLUMBUS AVENUE,10024,9178463835,American,8/28/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,21,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.7859055,-73.97260597,107,06,016900,1032161,1012160027,MN12,
41073604,BIG BOOTY BREAD,Manhattan,261,WEST   23 STREET,10011,2124143056,Bakery Products/Desserts,8/28/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.74478953,-73.9972825,104,03,009100,1084991,1007730012,MN13,
50010514,U CAFE,Brooklyn,706,AVENUE U,11223,7183392019,Coffee/Tea,8/28/25,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,24,,,9/5/25,Cycle Inspection / Initial Inspection,40.59799325,-73.96389709,315,47,039200,3193084,3071340002,BK25,
50124069,EL MEXICANO RESTAURANT & CAFE #4,Brooklyn,1013,EAST   14 STREET,11230,9177899823,Mexican,8/28/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,7,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.62451008,-73.96220039,314,44,053400,3179951,3067160001,BK43,
50012578,LA PEQUENA COLOMBIA,Queens,8327,ROOSEVELT AVE,11372,7184788700,Latin American,8/28/25,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,52,,,9/5/25,Cycle Inspection / Initial Inspection,40.7477925,-73.88244579,403,21,028100,4036226,4014710037,QN28,
50158303,CAFE AMBROSIA,Manhattan,465,WEST   23 STREET,10011,9179437773,Coffee/Tea,8/28/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.74721864,-74.00304602,104,03,009300,1067979,1007217501,MN13,
50115495,GOLDEN CITY RESTAURANT GAO,Bronx,805,SOUNDVIEW AVENUE,10473,9177038877,Chinese,8/28/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,47,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.82120762,-73.86596651,209,18,004600,2113186,2036370066,BX09,
41692596,Saang Thai,Queens,47-45,VERNON BOULEVARD,11101,7183927888,Thai,8/28/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,9,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.74456878,-73.95347431,402,26,000700,4000265,4000450001,QN31,
50114365,SUBWAY,Brooklyn,7521,13 AVENUE,11228,3474920094,Sandwiches/Salads/Mixed Buffet,8/28/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.62011617,-74.00760409,310,38,019800,3159989,3062220001,BK30,
50099497,CAFE 575,Manhattan,575,5 AVENUE,10017,2122041086,Coffee/Tea,8/28/25,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,12,A,8/28/25,9/5/25,Cycle Inspection / Initial Inspection,40.75638411,-73.9782057,105,04,009400,1035407,1012827501,MN17,
50093316,TRI DIM WEST,Manhattan,467,COLUMBUS AVENUE,10024,2125853388,Chinese,8/28/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,73,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.7841519,-73.97385972,107,06,016900,1031163,1011960004,MN12,
41713624,BIENVENIDOS AL CALLAO RESTAURANT,Queens,111-22,ROOSEVELT AVENUE,11368,7187799400,Peruvian,8/28/25,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,18,Z,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.75167843,-73.85543794,404,21,039900,4049891,4020130110,QN25,
50141293,CHAMPION PIZZA,Brooklyn,1196,FULTON STREET,11216,9293732674,Pizza,8/28/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.68057969,-73.95278362,303,36,024700,3323676,3018600011,BK61,
50016001,LUCKY PIZZERIA & CAFE,Queens,27-10,QUEENS PLAZA SOUTH,11101,7187849897,American,8/28/25,Violations were cited in the following area(s).,19-06,"Providing single-use, non-compostable plastic straws to customers without customer request (including providing such straws at a self-serve station)",Not Critical,,,,9/5/25,Administrative Miscellaneous / Initial Inspection,40.75008481,-73.93966171,402,26,001900,4005053,4004220009,QN31,
50119648,EL MESON RESTAURANT,Bronx,3815,WHITE PLAINS ROAD,10467,6466001636,Spanish,8/28/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.88399493,-73.86258099,212,12,039200,2057588,2046540048,BX44,
50145343,TEPPANYAKI ONE,Queens,3807,JUNCTION BLVD,11368,3473482809,Japanese,8/28/25,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,30,,,9/5/25,Cycle Inspection / Initial Inspection,40.7495408,-73.8696338,403,21,037500,4437222,4017580001,QN26,
50118657,YAYA TEA,Brooklyn,80,DEKALB AVENUE,11201,9173483700,Asian/Asian Fusion,8/28/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,16,,,9/5/25,Cycle Inspection / Initial Inspection,40.68985673,-73.97972037,302,35,003300,3391840,3020940010,BK68,
50116537,DAVE & BUSTER'S,Brooklyn,395,GATEWAY DRIVE,11239,2143579588,American,8/28/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,45,,,9/5/25,Cycle Inspection / Initial Inspection,40.65018351,-73.87034042,305,42,107000,3348832,3044520510,BK82,
50045193,THE BREAD FACTORY CAFE,Manhattan,470,7 AVENUE,10018,2122796665,American,8/28/25,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,10,A,8/28/25,9/5/25,Cycle Inspection / Re-inspection,40.75194197,-73.98994093,105,03,010900,1014430,1007850041,MN17,
41686535,NANKING,Queens,13407,ROCKAWAY BOULEVARD,11420,7183233555,Indian,8/28/25,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,46,,,9/5/25,Cycle Inspection / Initial Inspection,40.67457801,-73.80388714,410,28,018000,4253208,4117010007,QN55,
