CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE
50057865,CRAFT CULTURE,Queens,5904,MYRTLE AVE,11385,7186283931,American,9/6/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,20,
50154702,GIA CARIDAD,Bronx,3108,WEBSTER AVENUE,10467,9292470101,Spanish,9/6/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,28,N
50146919,NEM'S JAPANDI BISTRO,Brooklyn,80,NORTH    6 STREET,11249,6462016190,Asian/Asian Fusion,9/6/24,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,33,N
50148923,WE JUICING,Queens,9238,GUY R BREWER BLVD,11433,9177709055,"Juice, Smoothies, Fruit Salads",9/6/24,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,10,A
50119013,Del Sur,Brooklyn,356,DEVOE STREET,11211,7862817669,Spanish,9/6/24,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,7,A
41337181,EL TIO PIO,Brooklyn,76,WILLOUGHBY STREET,11201,7188753097,Latin American,9/6/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,12,A
50152957,APNAR CHA GHAR,Queens,16719,HILLSIDE AVE,11432,3472334709,Bangladeshi,9/6/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,41,N
50146919,NEM'S JAPANDI BISTRO,Brooklyn,80,NORTH    6 STREET,11249,6462016190,Asian/Asian Fusion,9/6/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,33,N
50122869,DOMINO'S PIZZA,Manhattan,153,EAST  116 STREET,10029,2128311024,Pizza,9/6/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,26,
50153850,EMPIRE RESTAURANT NYC,Queens,4710,39TH PL,11104,9294712513,American,9/6/24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,27,N
50118880,BAADSHAN RESTAURANT & SWEETS,Brooklyn,2031,BATH AVENUE,11214,9293736387,Bangladeshi,9/6/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,48,Z
50142695,DAYBREAK GRILL & RESTAURANT,Queens,4501,34TH AVE,11101,6469541159,American,9/6/24,Violations were cited in the following area(s).,20-08,Failure to post or conspicuously post healthy eating information,Not Critical,,
41429791,RASPBERRY DELI & GROCERY,Manhattan,2127,2 AVENUE,10029,2128602615,Sandwiches,9/6/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,28,
50129904,HEALTH IS LIFE (HERBALIFE),Bronx,1851,ARCHER STREET,10460,6468415772,"Juice, Smoothies, Fruit Salads",9/6/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,5,A
50147216,TOKYO YA,Queens,3606,DITMARS BLVD,11105,3124939916,Japanese,9/6/24,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,35,N
50129904,HEALTH IS LIFE (HERBALIFE),Bronx,1851,ARCHER STREET,10460,6468415772,"Juice, Smoothies, Fruit Salads",9/6/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A
50149818,CAFE LAKAY COFFEE SHOP,Brooklyn,3323,AVENUE I,11210,3472625911,Coffee/Tea,9/6/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,05E,"Toilet facility not provided for employees or for patrons when required. Shared patron-employee toilet accessed through kitchen, food prep or storage area or utensil washing area.",Critical,66,N
41337181,EL TIO PIO,Brooklyn,76,WILLOUGHBY STREET,11201,7188753097,Latin American,9/6/24,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,12,A
41236580,DUNKIN,Queens,10005,QUEENS BOULEVARD,11375,7187933690,Donuts,9/6/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,78,
50149672,DAUGHTER,Brooklyn,1090,SAINT JOHNS PLACE,11213,5516899775,Coffee/Tea,9/6/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,57,Z
50149818,CAFE LAKAY COFFEE SHOP,Brooklyn,3323,AVENUE I,11210,3472625911,Coffee/Tea,9/6/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,03A,"Food, prohibited, from unapproved or unknown source, home canned or home prepared. Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing. ROP food prepared on premises transported to another site.",Critical,66,N
50076144,DI AN DI,Brooklyn,68,GREENPOINT AVENUE,11222,7185763914,Southeast Asian,9/6/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,23,
50127556,MR. BAGELS CAFE,Brooklyn,9419,3 AVENUE,11209,7188363000,Bagels/Pretzels,9/6/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,17,Z
50149672,DAUGHTER,Brooklyn,1090,SAINT JOHNS PLACE,11213,5516899775,Coffee/Tea,9/6/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,57,Z
50118880,BAADSHAN RESTAURANT & SWEETS,Brooklyn,2031,BATH AVENUE,11214,9293736387,Bangladeshi,9/6/24,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,48,Z
50076144,DI AN DI,Brooklyn,68,GREENPOINT AVENUE,11222,7185763914,Southeast Asian,9/6/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,23,
41236258,DUNKIN,Brooklyn,1422,KINGS HIGHWAY,11229,7189982632,Donuts,9/6/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,28,Z
50133297,U BAR 2 LOUNGE,Brooklyn,870,4 AVENUE,11232,3476056057,American,9/6/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A
50154702,GIA CARIDAD,Bronx,3108,WEBSTER AVENUE,10467,9292470101,Spanish,9/6/24,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,28,N
50142695,DAYBREAK GRILL & RESTAURANT,Queens,4501,34TH AVE,11101,6469541159,American,9/6/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,35,N
50156888,OMAR CAKES,Bronx,1830,ARCHER STREET,10460,3474018613,Bakery Products/Desserts,9/6/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,26,N
50036869,PAK LAHORI CHILLI,Brooklyn,1026,CONEY ISLAND AVENUE,11230,7188591400,Indian,9/6/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,17,Z
50153850,EMPIRE RESTAURANT NYC,Queens,4710,39TH PL,11104,9294712513,American,9/6/24,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,27,N
41429791,RASPBERRY DELI & GROCERY,Manhattan,2127,2 AVENUE,10029,2128602615,Sandwiches,9/6/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,28,
50156888,OMAR CAKES,Bronx,1830,ARCHER STREET,10460,3474018613,Bakery Products/Desserts,9/6/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,26,N
50153850,EMPIRE RESTAURANT NYC,Queens,4710,39TH PL,11104,9294712513,American,9/6/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,27,N
50154020,CURLEYS BAGELS,Queens,4304,47TH AVE,11104,3478371738,Bagels/Pretzels,9/6/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,12,A
50128682,RASTA SHACK ISLAND SPICE,Queens,9201,165TH ST,11433,6318274757,Other,9/6/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,27,Z
50152957,APNAR CHA GHAR,Queens,16719,HILLSIDE AVE,11432,3472334709,Bangladeshi,9/6/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,41,N
50129068,BARTLEBY'S CAFÉ,Brooklyn,630,FLUSHING AVENUE,11206,9172084240,Coffee/Tea,9/6/24,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,10,A
50154702,GIA CARIDAD,Bronx,3108,WEBSTER AVENUE,10467,9292470101,Spanish,9/6/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,28,N
50118880,BAADSHAN RESTAURANT & SWEETS,Brooklyn,2031,BATH AVENUE,11214,9293736387,Bangladeshi,9/6/24,Violations were cited in the following area(s).,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,48,Z
41236258,DUNKIN,Brooklyn,1422,KINGS HIGHWAY,11229,7189982632,Donuts,9/6/24,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,28,Z
50146919,NEM'S JAPANDI BISTRO,Brooklyn,80,NORTH    6 STREET,11249,6462016190,Asian/Asian Fusion,9/6/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,33,N
50153850,EMPIRE RESTAURANT NYC,Queens,4710,39TH PL,11104,9294712513,American,9/6/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,27,N
50147216,TOKYO YA,Queens,3606,DITMARS BLVD,11105,3124939916,Japanese,9/6/24,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,35,N
50151497,DESI KING,Queens,11601,101ST AVE,11419,9172940668,Indian,9/6/24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,36,
41118203,NATIONAL BAKERY,Bronx,944,INTERVALE AVENUE,10459,7188613671,Bakery Products/Desserts,9/6/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A
50110281,DUNKIN - BASKIN ROBBINS,Bronx,49,EAST  167 STREET,10452,9082272624,Donuts,9/6/24,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,10,A
50118880,BAADSHAN RESTAURANT & SWEETS,Brooklyn,2031,BATH AVENUE,11214,9293736387,Bangladeshi,9/6/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,48,Z
50154039,AMAR BARI,Brooklyn,1075,LIBERTY AVENUE,11208,9172507577,Bangladeshi,9/6/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,36,N
50118880,BAADSHAN RESTAURANT & SWEETS,Brooklyn,2031,BATH AVENUE,11214,9293736387,Bangladeshi,9/6/24,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,48,Z
50156888,OMAR CAKES,Bronx,1830,ARCHER STREET,10460,3474018613,Bakery Products/Desserts,9/6/24,Violations were cited in the following area(s).,03A,"Food, prohibited, from unapproved or unknown source, home canned or home prepared. Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing. ROP food prepared on premises transported to another site.",Critical,26,N
41236258,DUNKIN,Brooklyn,1422,KINGS HIGHWAY,11229,7189982632,Donuts,9/6/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,28,Z
50151497,DESI KING,Queens,11601,101ST AVE,11419,9172940668,Indian,9/6/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,36,
41236258,DUNKIN,Brooklyn,1422,KINGS HIGHWAY,11229,7189982632,Donuts,9/6/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,28,Z
50156888,OMAR CAKES,Bronx,1830,ARCHER STREET,10460,3474018613,Bakery Products/Desserts,9/6/24,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,26,N
50149672,DAUGHTER,Brooklyn,1090,SAINT JOHNS PLACE,11213,5516899775,Coffee/Tea,9/6/24,Violations were cited in the following area(s).,03A,"Food, prohibited, from unapproved or unknown source, home canned or home prepared. Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing. ROP food prepared on premises transported to another site.",Critical,57,Z
41118203,NATIONAL BAKERY,Bronx,944,INTERVALE AVENUE,10459,7188613671,Bakery Products/Desserts,9/6/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,10,A
50149672,DAUGHTER,Brooklyn,1090,SAINT JOHNS PLACE,11213,5516899775,Coffee/Tea,9/6/24,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,57,Z
50142695,DAYBREAK GRILL & RESTAURANT,Queens,4501,34TH AVE,11101,6469541159,American,9/6/24,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,35,N
50146919,NEM'S JAPANDI BISTRO,Brooklyn,80,NORTH    6 STREET,11249,6462016190,Asian/Asian Fusion,9/6/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,33,N
