CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE
50152173,YIXIN RESTAURANT,Brooklyn,8510,20 AVENUE,11214,9295009164,Chinese,9/3/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,56,N
50154144,THE DOZZY COFFEE,Brooklyn,390,METROPOLITAN AVENUE,11211,9297323983,Other,9/3/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,24,N
41650425,NATHAN'S FAMOUS,Brooklyn,1205,BOARDWALK,11224,7187147207,Hotdogs,9/3/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,27,Z
50049899,IHOP,Manhattan,4168,BROADWAY,10033,2129273777,Pancakes/Waffles,9/3/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,61,Z
50157604,TAKE SUSHI & BOWL,Manhattan,1143,2 AVENUE,10065,9174091155,Asian/Asian Fusion,9/3/24,Violations were cited in the following area(s).,05F,"Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures",Critical,74,N
50154144,THE DOZZY COFFEE,Brooklyn,390,METROPOLITAN AVENUE,11211,9297323983,Other,9/3/24,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,24,N
41573961,GOOD VIEW BAKERY,Brooklyn,7820,NEW UTRECHT AVENUE,11214,7186219388,Chinese,9/3/24,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,28,
50153706,FAMOUS CALABRIA PIZZA,Manhattan,27,SAINT JAMES PLACE,10038,2123908771,Pizza,9/3/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,41,N
41225222,DISHES,Manhattan,399,PARK AVENUE,10022,2124215511,American,9/3/24,Violations were cited in the following area(s).,02A,"Time/Temperature Control for Safety (TCS) food not cooked to required minimum internal temperature. • Poultry, poultry parts, ground and comminuted poultry, all stuffing containing poultry, meats, fish or ratites to or above 165 °F for 15 seconds with no interruption of the cooking process  • Ground meat, and food containing ground and comminuted meat, to or above 158 °F for 15 seconds with no interruption of the cooking process, except per individual customer request• Pork, any food containing pork to or above 150 °F for 15 seconds• Mechanically tenderized or injected meats to or above 155 °F.• Whole meat roasts and beef steak to or above required temperature and time except per individual customer request• Raw animal foods cooked in microwave to or above165 °F, covered, rotated or stirred  • All other foods to or above 140 °F for 15 seconds; shell eggs to or above 145 °F for 15 seconds except per individual customer request.",Critical,47,Z
50090847,ESS -A- Bagel,Brooklyn,55,WATER STREET,11201,9177437388,Sandwiches,9/3/24,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,13,A
50040810,CALEXICO,Manhattan,1491,2 AVENUE,10075,3479675955,Mexican,9/3/24,Establishment re-opened by DOHMH.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,Z
41537020,NEW KIM TUONG RESTAURANT,Manhattan,83,CHRYSTIE STREET,10002,2129662878,Chinese,9/3/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,11,A
50151951,UNIQUE GREEN,Manhattan,1239,1 AVENUE,10065,5162201869,American,9/3/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,84,N
50073729,JACK JONES,Queens,3801,DITMARS BLVD,11105,9148267968,American,9/3/24,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,13,A
50158121,LAANKEE,Brooklyn,5502,8 AVENUE,11220,9179090121,Coffee/Tea,9/3/24,Violations were cited in the following area(s).,15-27,Sign prohibiting smoking or using electronic cigarettes not conspicuously posted.,Not Applicable,,
50148883,MOLLY TEA,Queens,3711C,PRINCE ST,11354,9172387551,Other,9/3/24,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,27,N
40876618,BIJAN'S,Brooklyn,7981,HOYT STREET,,7188555574,American,9/3/24,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,21,Z
50136061,LA CREPARIS,Manhattan,800,WEST  187 STREET,10033,6466840185,French,9/3/24,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,24,N
50151951,UNIQUE GREEN,Manhattan,1239,1 AVENUE,10065,5162201869,American,9/3/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,84,N
50049899,IHOP,Manhattan,4168,BROADWAY,10033,2129273777,Pancakes/Waffles,9/3/24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,61,Z
50100608,CATERINA PIZZERIA,Brooklyn,907,LIVONIA AVENUE,11207,7183855305,Pizza,9/3/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13,A
50149723,PHOENIX PALACE,Manhattan,85,BOWERY,10002,6465065715,Chinese,9/3/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12,A
50049899,IHOP,Manhattan,4168,BROADWAY,10033,2129273777,Pancakes/Waffles,9/3/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,61,Z
50129949,NEW JOY GARDEN,Brooklyn,482,RIVERDALE AVENUE,11207,7183852288,Chinese,9/3/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,26,Z
50157669,RE LA GUN TANG,Brooklyn,5304,8 AVENUE,11220,3477991138,Chinese,9/3/24,Violations were cited in the following area(s).,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,72,N
50049899,IHOP,Manhattan,4168,BROADWAY,10033,2129273777,Pancakes/Waffles,9/3/24,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,61,Z
50158121,LAANKEE,Brooklyn,5502,8 AVENUE,11220,9179090121,Coffee/Tea,9/3/24,Violations were cited in the following area(s).,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,
50074343,STOP & ENJOY,Queens,3812,20TH AVE,11105,7182786652,Sandwiches,9/3/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A
50092960,CAFE MARTIN,Brooklyn,355,5 AVENUE,11215,8312950840,Coffee/Tea,9/3/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A
41225222,DISHES,Manhattan,399,PARK AVENUE,10022,2124215511,American,9/3/24,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required.  Jewelry is worn on hands or arms.  Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,47,Z
50152173,YIXIN RESTAURANT,Brooklyn,8510,20 AVENUE,11214,9295009164,Chinese,9/3/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,56,N
50157604,TAKE SUSHI & BOWL,Manhattan,1143,2 AVENUE,10065,9174091155,Asian/Asian Fusion,9/3/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,74,N
50157604,TAKE SUSHI & BOWL,Manhattan,1143,2 AVENUE,10065,9174091155,Asian/Asian Fusion,9/3/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,74,N
41225222,DISHES,Manhattan,399,PARK AVENUE,10022,2124215511,American,9/3/24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,47,Z
50154795,LUNETTA PIZZA,Manhattan,245,3 AVENUE,10010,2247303635,Other,9/3/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,25,N
50146922,OL DAYS,Manhattan,73,WARREN STREET,10007,3056999651,Coffee/Tea,9/3/24,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,68,Z
50148773,YOI SUSHI & RAMEN,Queens,13322,39TH AVE,11354,9178827636,Other,9/3/24,Violations were cited in the following area(s).,02F,"Meat, fish, molluscan shellfish, unpasteurized raw shell eggs, poultry or other TCS offered or served raw or undercooked and written notice not provided to consumer.",Critical,20,N
41598620,DISFRUTA,Manhattan,510,WEST  207 STREET,10034,9172612862,Mexican,9/3/24,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,
50153706,FAMOUS CALABRIA PIZZA,Manhattan,27,SAINT JAMES PLACE,10038,2123908771,Pizza,9/3/24,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,41,N
50137271,BLACK PRESS COFFEE,Manhattan,1065,3 AVENUE,10065,9177232325,Coffee/Tea,9/3/24,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,30,
50149714,BLUE BOTTLE COFFEE,Manhattan,22,BROAD STREET,10005,5106533394,Coffee/Tea,9/3/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25,N
50112121,DAIGO SUSHI ROLL BAR,Brooklyn,315,4 AVENUE,11215,9175471157,Japanese,9/3/24,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,2,A
50120975,DUN HUANG LIC,Queens,2735,JACKSON AVE,11101,3137279696,Asian/Asian Fusion,9/3/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,24,N
50157669,RE LA GUN TANG,Brooklyn,5304,8 AVENUE,11220,3477991138,Chinese,9/3/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,72,N
50089271,INWOOD DELICIAS,Manhattan,616,WEST  207 STREET,10034,2129420630,Spanish,9/3/24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,23,Z
50150982,ELYSIAN CAFE,Queens,2531,31ST STREET,11102,3478134949,Greek,9/3/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A
50142784,TIENDA VALENTINA'S RESTAURANTE,Staten Island,1060,RICHMOND ROAD,10304,3474665270,Mexican,9/3/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A
41585806,DARNA FALAFEL,Brooklyn,200,COURT STREET,11201,3477991673,Middle Eastern,9/3/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A
50002464,SUBWAY,Manhattan,334,GRAND STREET,10002,2127772372,Sandwiches,9/3/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,21,
50147933,MONTAGUE DINER,Brooklyn,148,MONTAGUE STREET,11201,3122864272,American,9/3/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,40,Z
50150982,ELYSIAN CAFE,Queens,2531,31ST STREET,11102,3478134949,Greek,9/3/24,Violations were cited in the following area(s).,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,
50137271,BLACK PRESS COFFEE,Manhattan,1065,3 AVENUE,10065,9177232325,Coffee/Tea,9/3/24,Violations were cited in the following area(s).,18-11,Food Protection Certificate not available for inspection,Not Critical,,
50151951,UNIQUE GREEN,Manhattan,1239,1 AVENUE,10065,5162201869,American,9/3/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,84,N
50129949,NEW JOY GARDEN,Brooklyn,482,RIVERDALE AVENUE,11207,7183852288,Chinese,9/3/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,26,Z
50157604,TAKE SUSHI & BOWL,Manhattan,1143,2 AVENUE,10065,9174091155,Asian/Asian Fusion,9/3/24,Violations were cited in the following area(s).,20-01,Food allergy information poster not conspicuously posted where food is being prepared or processed by food workers.,Not Critical,,
50153706,FAMOUS CALABRIA PIZZA,Manhattan,27,SAINT JAMES PLACE,10038,2123908771,Pizza,9/3/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,41,N
50152584,ZIZI,Manhattan,45,JOHN STREET,10038,6467561104,Mediterranean,9/3/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,22,N
50150377,CATANIA BAKERY,Brooklyn,487,HARMAN STREET,11237,7183667313,Bakery Products/Desserts,9/3/24,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,13,A
41343370,LA SUPERIOR,Brooklyn,295,BERRY STREET,11249,7183885988,Mexican,9/3/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A
50152173,YIXIN RESTAURANT,Brooklyn,8510,20 AVENUE,11214,9295009164,Chinese,9/3/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,56,N
50001076,MILK & HONEY CAFE,Brooklyn,1119,NEWKIRK AVENUE,11230,7185130441,Coffee/Tea,9/3/24,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,20,Z
50157604,TAKE SUSHI & BOWL,Manhattan,1143,2 AVENUE,10065,9174091155,Asian/Asian Fusion,9/3/24,Violations were cited in the following area(s).,19-07,"Failure to maintain a sufficient supply of single-use, non-compostable plastic straws.",Not Critical,,
50150043,LA TAMALERIA COLOMBIANA,Queens,8308,37TH AVE,11372,9292934652,Latin American,9/3/24,Violations were cited in the following area(s).,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,
50042664,MR PURPLE,Manhattan,180,ORCHARD STREET,10002,2122371790,American,9/3/24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,31,
50154795,LUNETTA PIZZA,Manhattan,245,3 AVENUE,10010,2247303635,Other,9/3/24,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,25,N
50119210,THONGLOR NEW YORK,Manhattan,789,9 AVENUE,10019,2125615692,Thai,9/3/24,Establishment re-opened by DOHMH.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,Z
50152173,YIXIN RESTAURANT,Brooklyn,8510,20 AVENUE,11214,9295009164,Chinese,9/3/24,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,56,N
50145402,JR SUSHI,Manhattan,119,CHAMBERS STREET,10007,2122338338,Japanese,9/3/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,25,
50123459,F OTTOMANELLI BY THE WATER,Queens,5210,CENTER BLVD,11101,3477304802,American,9/3/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A
50154795,LUNETTA PIZZA,Manhattan,245,3 AVENUE,10010,2247303635,Other,9/3/24,Violations were cited in the following area(s).,19-06,"Providing single-use, non-compostable plastic straws to customers without customer request (including providing such straws at a self-serve station)",Not Critical,,
50150982,ELYSIAN CAFE,Queens,2531,31ST STREET,11102,3478134949,Greek,9/3/24,Violations were cited in the following area(s).,28-03,"Lighting fixture located over, by or within food storage, preparation, service or display facility, and facility where utensils and equipment are cleaned and stored, which may shatter due to extreme heat, temperature changes or accidental contact; not fitted with shatterproof bulb or shielded and encased, with end caps or other device.",Not Critical,,
50157669,RE LA GUN TANG,Brooklyn,5304,8 AVENUE,11220,3477991138,Chinese,9/3/24,Violations were cited in the following area(s).,03B,"Shellfish not from approved source, not or improperly tagged/labeled; tags not retained for 90 days.",Critical,72,N
50148740,MOKA & CO,Queens,2854,STEINWAY ST,11103,3127991997,Coffee/Tea,9/3/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,42,Z
40876618,BIJAN'S,Brooklyn,7981,HOYT STREET,,7188555574,American,9/3/24,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,21,Z
50001076,MILK & HONEY CAFE,Brooklyn,1119,NEWKIRK AVENUE,11230,7185130441,Coffee/Tea,9/3/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,20,Z
50049899,IHOP,Manhattan,4168,BROADWAY,10033,2129273777,Pancakes/Waffles,9/3/24,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,61,Z
41598620,DISFRUTA,Manhattan,510,WEST  207 STREET,10034,9172612862,Mexican,9/3/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,38,Z
50151951,UNIQUE GREEN,Manhattan,1239,1 AVENUE,10065,5162201869,American,9/3/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,84,N
50148196,KIN GIN,Manhattan,107,RIVINGTON STREET,10002,6462536799,Japanese,9/3/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,13,A
50070997,CARIBBEAN AMERICAN CUISINE,Queens,19917,MURDOCK AVE,11412,3476662371,Caribbean,9/3/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,95,
50147933,MONTAGUE DINER,Brooklyn,148,MONTAGUE STREET,11201,3122864272,American,9/3/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,40,Z
50142784,TIENDA VALENTINA'S RESTAURANTE,Staten Island,1060,RICHMOND ROAD,10304,3474665270,Mexican,9/3/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,9,A
50040296,GAMMEEOK,Manhattan,9,WEST   32 STREET,10001,2128681180,Korean,9/3/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,46,Z
50145402,JR SUSHI,Manhattan,119,CHAMBERS STREET,10007,2122338338,Japanese,9/3/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,25,
50148740,MOKA & CO,Queens,2854,STEINWAY ST,11103,3127991997,Coffee/Tea,9/3/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,42,Z
50152173,YIXIN RESTAURANT,Brooklyn,8510,20 AVENUE,11214,9295009164,Chinese,9/3/24,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,56,N
50088468,HOLE IN THE WALL,Manhattan,626,1 AVENUE,10016,6467558151,Australian,9/3/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,8,A
50146922,OL DAYS,Manhattan,73,WARREN STREET,10007,3056999651,Coffee/Tea,9/3/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,68,Z
50145759,FULL MOON PIZZA,Bronx,600,EAST  187 STREET,10458,9175576550,Other,9/3/24,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,19,N
50129949,NEW JOY GARDEN,Brooklyn,482,RIVERDALE AVENUE,11207,7183852288,Chinese,9/3/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,26,Z
50070997,CARIBBEAN AMERICAN CUISINE,Queens,19917,MURDOCK AVE,11412,3476662371,Caribbean,9/3/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,95,
50129949,NEW JOY GARDEN,Brooklyn,482,RIVERDALE AVENUE,11207,7183852288,Chinese,9/3/24,Violations were cited in the following area(s).,28-06,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,26,Z
50137271,BLACK PRESS COFFEE,Manhattan,1065,3 AVENUE,10065,9177232325,Coffee/Tea,9/3/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,30,
50073729,JACK JONES,Queens,3801,DITMARS BLVD,11105,9148267968,American,9/3/24,Violations were cited in the following area(s).,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,13,A
50151951,UNIQUE GREEN,Manhattan,1239,1 AVENUE,10065,5162201869,American,9/3/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,84,N
50046753,PANDA CHINESE RESTAURANT,Brooklyn,2807,MERMAID AVENUE,11224,7183730335,Chinese,9/3/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,11,A
50040296,GAMMEEOK,Manhattan,9,WEST   32 STREET,10001,2128681180,Korean,9/3/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,46,Z
50154795,LUNETTA PIZZA,Manhattan,245,3 AVENUE,10010,2247303635,Other,9/3/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,25,N
