CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE
50153701,PIZZAZZ,Manhattan,38,UNION SQUARE EAST,10003,3477519627,Pizza,9/4/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12,A
50153701,PIZZAZZ,Manhattan,38,UNION SQUARE EAST,10003,3477519627,Pizza,9/4/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,12,A
50109601,INSOMNIA COOKIES,Manhattan,125,CHURCH STREET,10007,2153831320,American,9/4/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A
50131039,WING LUCK,Brooklyn,252,LIVONIA AVENUE,11212,7183852100,Chinese,9/4/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,23,Z
40401224,LA CASA BELLA,Brooklyn,2579,CROPSEY AVENUE,11214,7184490200,Pizza,9/4/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A
50147088,UTSHOB RESTAURANT,Manhattan,130,1 AVENUE,10009,3473691676,Indian,9/4/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,61,N
50048260,ZOUJI BBQ,Queens,4283,MAIN ST,11355,7183530086,Chinese,9/4/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,103,
41603129,JOE'S LOBSTER HOUSE,Staten Island,1898,HYLAN BOULEVARD,10305,7186670003,Seafood,9/4/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,22,Z
50153602,Seek Coffee,Queens,2902,DITMARS BLVD,11105,9175928849,Coffee/Tea,9/4/24,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,24,N
50054721,CROWN FRIED CHICKEN & PIZZA,Brooklyn,5930,GLENWOOD ROAD,11234,7182097000,Chicken,9/4/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,30,Z
50157246,Gotta Get A Bagel,Queens,10709,71ST AVE,11375,9173875327,American,9/4/24,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,74,N
50154039,AMAR BARI,Brooklyn,1075,LIBERTY AVENUE,11208,9172507577,Bangladeshi,9/4/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,115,
50039399,SUBWAY,Brooklyn,5719,FLATLANDS AVENUE,11234,7188129864,Sandwiches,9/4/24,Violations were cited in the following area(s).,09E,Wash hands sign not posted near or above hand washing sink.,Not Critical,23,Z
50148333,YGF MALATANG,Manhattan,92,3 AVENUE,10003,6468608838,Chinese,9/4/24,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,44,N
40401224,LA CASA BELLA,Brooklyn,2579,CROPSEY AVENUE,11214,7184490200,Pizza,9/4/24,Violations were cited in the following area(s).,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,13,A
50118693,CROWN FRIED CHICKEN,Brooklyn,332,CENTRAL AVENUE,11221,9173613272,Chicken,9/4/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,25,Z
40739276,LATIN AMERICAN RESTAURANT,Manhattan,29,WEST   26 STREET,10010,2126892570,Latin American,9/4/24,Establishment re-opened by DOHMH.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,Z
50154039,AMAR BARI,Brooklyn,1075,LIBERTY AVENUE,11208,9172507577,Bangladeshi,9/4/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,115,
41389861,WINE 30,Manhattan,41,EAST   30 STREET,10016,2124810197,Mediterranean,9/4/24,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,26,
50039399,SUBWAY,Brooklyn,5719,FLATLANDS AVENUE,11234,7188129864,Sandwiches,9/4/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,23,Z
50106926,NILI CAFE,Brooklyn,360,SMITH ST,11231,9178800789,Middle Eastern,9/4/24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,12,A
50146388,The Last Resort,Manhattan,432,EAST   13 STREET,10009,9177342025,Bottled Beverages,9/4/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,50,N
41677967,WILMER HALE,Manhattan,7,WORLD TRADE CENTER,10007,2129377279,American,9/4/24,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,13,A
50145505,SHAM'SHALAL EXPRESS &CASTLE CHICKEN,Bronx,5987,BROADWAY,10471,9095665391,Other,9/4/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,21,N
50064186,WASABI SUSHI & BENTO,Manhattan,185,GREENWICH STREET,10007,9293024868,Japanese,9/4/24,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,28,Z
50150107,MASTERL RICE NOODLE,Queens,4243,27TH ST,11101,9293280015,Chinese,9/4/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,50,N
50152213,LITTLE HONEY,Brooklyn,487,7 AVENUE,11215,7187152918,American,9/4/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,20,Z
50153440,FU XING HOUSE,Brooklyn,3335,FULTON STREET,11208,7189165598,Chinese,9/4/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12,A
50131039,WING LUCK,Brooklyn,252,LIVONIA AVENUE,11212,7183852100,Chinese,9/4/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,23,Z
50146326,AQUA BAR & GRILL,Bronx,2241,WASHINGTON AVENUE,10457,3473230576,Spanish,9/4/24,Violations were cited in the following area(s).,16-02,"The original nutrition fact labels or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturer’s documentation not maintained on site.",Not Applicable,,
50067426,MONTAGU'S GUSTO,Manhattan,645,2 AVENUE,10016,9178332851,American,9/4/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A
41621477,DUET,Brooklyn,6181,STRICKLAND AVENUE,11234,7186766219,Bakery Products/Desserts,9/4/24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,25,Z
41677967,WILMER HALE,Manhattan,7,WORLD TRADE CENTER,10007,2129377279,American,9/4/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A
50081720,COOKIES AND CREAM PASTRY SHOP,Queens,11928,METROPOLITAN AVE,11415,9292447006,Bakery Products/Desserts,9/4/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,10,A
50059516,KILO ASTORIA BREAD OF LIFE BAKERY,Queens,3127,DITMARS BLVD,11105,7186069300,Brazilian,9/4/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,31,N
41389861,WINE 30,Manhattan,41,EAST   30 STREET,10016,2124810197,Mediterranean,9/4/24,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,26,
50054721,CROWN FRIED CHICKEN & PIZZA,Brooklyn,5930,GLENWOOD ROAD,11234,7182097000,Chicken,9/4/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,30,Z
50152815,PRIVITY RESTAURANT & LOUNGE,Bronx,1538,WEBSTER AVENUE,10457,6468075189,Caribbean,9/4/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,34,N
50039399,SUBWAY,Brooklyn,5719,FLATLANDS AVENUE,11234,7188129864,Sandwiches,9/4/24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,23,Z
50059516,KILO ASTORIA BREAD OF LIFE BAKERY,Queens,3127,DITMARS BLVD,11105,7186069300,Brazilian,9/4/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,31,N
41677967,WILMER HALE,Manhattan,7,WORLD TRADE CENTER,10007,2129377279,American,9/4/24,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,13,A
50150953,BIANCO NEGO GELATO,Queens,3320,DITMARS BLVD,11105,9178821534,Frozen Desserts,9/4/24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,36,N
50118693,CROWN FRIED CHICKEN,Brooklyn,332,CENTRAL AVENUE,11221,9173613272,Chicken,9/4/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,25,Z
50054721,CROWN FRIED CHICKEN & PIZZA,Brooklyn,5930,GLENWOOD ROAD,11234,7182097000,Chicken,9/4/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,30,Z
50110081,BILL'S BAR,Brooklyn,6326,AVENUE N,11234,7186765699,American,9/4/24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,12,A
50152986,NAD'S ROTI SHOP & RESTAURANT,Queens,12707,ROCKAWAY BLVD,11420,3474586901,Other,9/4/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A
50067426,MONTAGU'S GUSTO,Manhattan,645,2 AVENUE,10016,9178332851,American,9/4/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A
50147088,UTSHOB RESTAURANT,Manhattan,130,1 AVENUE,10009,3473691676,Indian,9/4/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,61,N
50085329,KUSHI ASIAN FUSION,Brooklyn,1934,86 STREET,11214,7189753588,Japanese,9/4/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,10,A
41389861,WINE 30,Manhattan,41,EAST   30 STREET,10016,2124810197,Mediterranean,9/4/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,26,
50142286,LIGHTHOUSE ROOFTOP,Queens,3710,QUEENS BLVD,11101,3472616769,American,9/4/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,25,N
50149125,HEENA BAGEL,Queens,10827,ASCAN AVE,11375,9294019873,Bagels/Pretzels,9/4/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,39,Z
50104017,GROUND CENTRAL COFFEE COMPANY,Manhattan,714,2 AVENUE,10016,6465907554,Coffee/Tea,9/4/24,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,7,A
50152213,LITTLE HONEY,Brooklyn,487,7 AVENUE,11215,7187152918,American,9/4/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,20,Z
50154670,ATEAZ,Manhattan,71,GREENWICH STREET,10006,2125358333,American,9/4/24,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,37,N
50146478,OTHERWAY KITCHEN,Queens,12118,14TH RD,11356,9179466821,Latin American,9/4/24,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,81,N
41621477,DUET,Brooklyn,6181,STRICKLAND AVENUE,11234,7186766219,Bakery Products/Desserts,9/4/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,25,Z
50038475,BAILEY SEAFOOD MARKET & RESTAURANT,Bronx,146,WEST  231 STREET,10463,3479646295,Seafood,9/4/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,27,Z
50129342,CRISPY BURGER,Queens,3617,MAIN ST,11354,6466631588,Chicken,9/4/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,16,Z
50038475,BAILEY SEAFOOD MARKET & RESTAURANT,Bronx,146,WEST  231 STREET,10463,3479646295,Seafood,9/4/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,27,Z
50064186,WASABI SUSHI & BENTO,Manhattan,185,GREENWICH STREET,10007,9293024868,Japanese,9/4/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,28,Z
50154039,AMAR BARI,Brooklyn,1075,LIBERTY AVENUE,11208,9172507577,Bangladeshi,9/4/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02B,Hot TCS food item not held at or above 140 °F.,Critical,115,
41473669,DUNKIN,Bronx,5987,BROADWAY,10471,7188841763,Donuts,9/4/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,11,A
50117282,FOREST HILLS EXPRESS CAFE,Queens,6366,108TH ST,11375,7182556636,American,9/4/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,63,
50131039,WING LUCK,Brooklyn,252,LIVONIA AVENUE,11212,7183852100,Chinese,9/4/24,Violations were cited in the following area(s).,06B,"Tobacco or electronic cigarette use, eating, or drinking from open container in food preparation, food storage or dishwashing area.",Critical,23,Z
50015469,SAIGON BAR AND GRILL,Brooklyn,4521,AVENUE N,11234,7183388886,Southeast Asian,9/4/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,22,Z
50142286,LIGHTHOUSE ROOFTOP,Queens,3710,QUEENS BLVD,11101,3472616769,American,9/4/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,25,N
50152952,SUNFLOWER EAST VILLAGE,Manhattan,88,2 AVENUE,10003,2124703536,American,9/4/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A
50147088,UTSHOB RESTAURANT,Manhattan,130,1 AVENUE,10009,3473691676,Indian,9/4/24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,61,N
50015469,SAIGON BAR AND GRILL,Brooklyn,4521,AVENUE N,11234,7183388886,Southeast Asian,9/4/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,22,Z
50150953,BIANCO NEGO GELATO,Queens,3320,DITMARS BLVD,11105,9178821534,Frozen Desserts,9/4/24,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,36,N
50154401,LUCKY LUCKY CAFE,Manhattan,21,EAST   13 STREET,10003,9178551876,Coffee/Tea,9/4/24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,25,N
50152418,MOET HENNESSY USA,Manhattan,250,GREENWICH STREET,10007,2122518200,American,9/4/24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,12,A
50157246,Gotta Get A Bagel,Queens,10709,71ST AVE,11375,9173875327,American,9/4/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,74,N
50147088,UTSHOB RESTAURANT,Manhattan,130,1 AVENUE,10009,3473691676,Indian,9/4/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,61,N
50115783,PRIMO PIZZERIA,Staten Island,1282,RICHMOND ROAD,10304,3475381572,Pizza,9/4/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,25,Z
50149387,TEAFUL,Bronx,1780,GRAND CONCOURSE,10457,9293571685,Coffee/Tea,9/4/24,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,9,A
50064120,ANTOJITOS MEXICANOS DELI,Brooklyn,5914,5 AVENUE,11220,3478162175,Mexican,9/4/24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,19,Z
50154670,ATEAZ,Manhattan,71,GREENWICH STREET,10006,2125358333,American,9/4/24,Violations were cited in the following area(s).,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,
50142286,LIGHTHOUSE ROOFTOP,Queens,3710,QUEENS BLVD,11101,3472616769,American,9/4/24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,25,N
50153440,FU XING HOUSE,Brooklyn,3335,FULTON STREET,11208,7189165598,Chinese,9/4/24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A
50148333,YGF MALATANG,Manhattan,92,3 AVENUE,10003,6468608838,Chinese,9/4/24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,44,N
50147088,UTSHOB RESTAURANT,Manhattan,130,1 AVENUE,10009,3473691676,Indian,9/4/24,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,61,N
50154039,AMAR BARI,Brooklyn,1075,LIBERTY AVENUE,11208,9172507577,Bangladeshi,9/4/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,05C,"Food contact surface, refillable, reusable containers, or equipment improperly constructed, placed or maintained. Unacceptable material used. Culinary sink or other acceptable method not provided for washing food.",Critical,115,
50064120,ANTOJITOS MEXICANOS DELI,Brooklyn,5914,5 AVENUE,11220,3478162175,Mexican,9/4/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,19,Z
50132299,THE AUGUST TREE,Queens,126,MERIDIAN ROAD,11355,9175361436,Bakery Products/Desserts,9/4/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A
50155289,DUNKIN DONUTS,Manhattan,173,BROADWAY,10007,3472828290,Donuts,9/4/24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5,A
50150107,MASTERL RICE NOODLE,Queens,4243,27TH ST,11101,9293280015,Chinese,9/4/24,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,50,N
50150107,MASTERL RICE NOODLE,Queens,4243,27TH ST,11101,9293280015,Chinese,9/4/24,Violations were cited in the following area(s).,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,
50070636,FIVE GUYS FAMOUS BURGERS AND FRIES,Brooklyn,2159,RALPH AVENUE,11234,7182090109,Hamburgers,9/4/24,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,11,A
50048260,ZOUJI BBQ,Queens,4283,MAIN ST,11355,7183530086,Chinese,9/4/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,103,
41603129,JOE'S LOBSTER HOUSE,Staten Island,1898,HYLAN BOULEVARD,10305,7186670003,Seafood,9/4/24,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,22,Z
50108282,NEW SONG'S DUMPLING CAFE,Queens,10206,METROPOLITAN AVE,11375,3472727551,Chinese,9/4/24,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,5,A
50157246,Gotta Get A Bagel,Queens,10709,71ST AVE,11375,9173875327,American,9/4/24,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,74,N
50152815,PRIVITY RESTAURANT & LOUNGE,Bronx,1538,WEBSTER AVENUE,10457,6468075189,Caribbean,9/4/24,Violations were cited in the following area(s).,15-21,"Flavored tobacco products sold, offered for sale",Not Applicable,,
50146388,The Last Resort,Manhattan,432,EAST   13 STREET,10009,9177342025,Bottled Beverages,9/4/24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,50,N
50154401,LUCKY LUCKY CAFE,Manhattan,21,EAST   13 STREET,10003,9178551876,Coffee/Tea,9/4/24,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,25,N
50154039,AMAR BARI,Brooklyn,1075,LIBERTY AVENUE,11208,9172507577,Bangladeshi,9/4/24,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,05F,"Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures",Critical,115,
50056316,KNAPP STREET BAGEL CAFE,Brooklyn,2145,KNAPP STREET,11229,7189431525,American,9/4/24,Establishment re-opened by DOHMH.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,Z
