CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location Point1
41290548,STARBUCKS,Manhattan,14,WEST   23 STREET,10010,2123672050,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,30,,,9/5/25,Cycle Inspection / Initial Inspection,40.74185775,-73.99034664,105,03,005800,1015568,1008240047,MN13,
50136802,"HERITAGE GRAND BAKERY, RESTAURANT & PIZZA BAR",Manhattan,8,WEST   40 STREET,10018,9172096177,Mediterranean,8/27/25,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,31,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.75237746,-73.98228914,105,04,008400,1016048,1008410054,MN17,
50110709,MAMAN,Manhattan,1424,3 AVENUE,10028,6464767660,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,9,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.77541282,-73.95647832,108,05,014000,1047526,1015090039,MN40,
50117982,MCDONALD'S,Manhattan,336,EAST   23 STREET,10010,2124193872,American,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.73743732,-73.97987904,106,02,006400,1020579,1009287503,MN21,
50120147,UGLY DONUTS & CORN DOGS,Queens,71-11,AUSTIN STREET,11375,9295100123,Korean,8/27/25,Violations were cited in the following area(s).,20-01,Food allergy information poster not conspicuously posted where food is being prepared or processed by food workers.,Not Critical,,,,9/5/25,Administrative Miscellaneous / Initial Inspection,40.72001127,-73.84435956,406,29,073700,4077999,4032560031,QN17,
50078890,BARKING DOG,Manhattan,1678,3 AVENUE,10128,2128311800,American,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,50,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.78398214,-73.95022562,108,05,015801,1048432,1015230033,MN40,
50175365,SUBWAY,Brooklyn,273,UTICA AVENUE,11213,6463990754,American,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,8/27/25,9/5/25,Pre-permit (Operational) / Initial Inspection,40.66922453,-73.93106923,308,41,034900,3037346,3013910001,BK61,
40844457,LA ISLA,Brooklyn,4920,5 AVENUE,11220,7187489375,Latin American,8/27/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,10,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.64549975,-74.00991684,307,38,007800,3012931,3007830044,BK32,
50139745,REAL FRUIT BUBBLE TEA,Staten Island,2655,RICHMOND AVENUE,10314,2014913450,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,45,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.58229742,-74.16905259,502,51,027702,5039658,5024000180,SI24,
41257749,POPEYES,Staten Island,1351,FOREST AVENUE,10302,7187201545,Chicken,8/27/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,19,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.62594977,-74.1344504,501,49,020100,5024915,5010520001,SI07,
50139745,REAL FRUIT BUBBLE TEA,Staten Island,2655,RICHMOND AVENUE,10314,2014913450,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,45,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.58229742,-74.16905259,502,51,027702,5039658,5024000180,SI24,
41155285,EL REY II RESTAURANT,Brooklyn,1064,LIBERTY AVENUE,11208,7182355522,Latin American,8/27/25,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,12,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.67827587,-73.86992507,305,37,119000,3094318,3041980014,BK83,
50129502,8-BIT BITES,Brooklyn,113,COURT STREET,11201,3473842336,American,8/27/25,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,39,,,9/5/25,Cycle Inspection / Initial Inspection,40.6905856,-73.99192268,302,33,000900,3339392,3002710020,BK09,
41696014,NOISETTE,Queens,2421,STEINWAY STREET,11103,7184406450,French,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,63,,,9/5/25,Cycle Inspection / Initial Inspection,40.76860163,-73.91113159,401,22,014100,4011502,4006860008,QN70,
50133544,T-SWIRL CREPE,Brooklyn,77,5 AVENUE,11217,9177038886,Japanese,8/27/25,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,7,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.6803814,-73.97775111,306,39,012902,3018697,3009350001,BK37,
50098045,CROWN FRIED CHICKEN GRILL & SALAD,Brooklyn,2962,FULTON STREET,11208,7182350300,Chicken,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,73,,,9/5/25,Cycle Inspection / Re-inspection,40.67970043,-73.88536404,305,37,117000,3087995,3039540017,BK82,
50138915,QUEENS BAGEL AND DELICATESSEN,Queens,11520,QUEENS BLVD,11375,7188982020,American,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,33,,,9/5/25,Cycle Inspection / Initial Inspection,40.71629374,-73.83379152,406,29,076902,4079940,4033420037,QN17,
50113339,THE MOST HIGH,Brooklyn,820A,WASHINGTON AVE,11238,9178538777,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,29,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.67338662,-73.96292603,308,35,021500,,3,BK64,
50115478,EL ZASON,Brooklyn,491,ATLANTIC AVENUE,11217,7186832217,Mexican,8/27/25,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,38,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.68564106,-73.98151008,302,33,003900,3000760,3001790045,BK38,
50110305,NATURAL BLEND VEGETARIAN CAFE & JUICE,Brooklyn,767,WASHINGTON AVENUE,11238,3479967360,Vegan,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,27,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.6738807,-73.96299786,308,35,021500,3029427,3011740004,BK64,
50079614,MACOLETTA,Queens,2815,24TH AVE,11102,7187774992,Pizza,8/27/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,59,,,9/5/25,Cycle Inspection / Initial Inspection,40.77335163,-73.91689472,401,22,011500,4017574,4008430076,QN72,
50164527,HC CAMPUS EATS (LOCATED INSIDE HUNTER COLLEGE. ENTRANCE IS ON 68TH STREET & LEXINGTON AVE),Manhattan,695,PARK AVENUE,10065,5187769037,Armenian,8/27/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,37,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.76896567,-73.96536727,108,04,012000,1081419,1014030001,MN40,
50117547,ORIGINAL JOE'S PIZZA,Bronx,2136,WILLIAMSBRIDGE ROAD,10461,9149075052,Pizza,8/27/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,10,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.85604508,-73.85564402,211,13,028800,2049259,2043100052,BX49,
50139754,LA LONCHERA,Manhattan,600,WEST  139 STREET,10031,9173701308,Sandwiches/Salads/Mixed Buffet,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.82272561,-73.95344835,109,07,022500,1062302,1020870036,MN04,
50108876,BOBO'S CRAB SHACK,Bronx,2450,GRAND CONCOURSE,10458,9176051616,Seafood,8/27/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,23,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.8611132,-73.89784805,205,15,023702,2013592,2031520069,BX05,
41696014,NOISETTE,Queens,2421,STEINWAY STREET,11103,7184406450,French,8/27/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,63,,,9/5/25,Cycle Inspection / Initial Inspection,40.76860163,-73.91113159,401,22,014100,4011502,4006860008,QN70,
50128247,POKE BURRITO ASTORIA,Queens,3707,30TH AVE,11103,9293280041,Hawaiian,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,34,,,9/5/25,Cycle Inspection / Initial Inspection,40.76457081,-73.91642921,401,22,006502,4010732,4006610046,QN70,
50099543,KINGS OF KOBE,Manhattan,650,WEST   42 STREET,10036,6463705121,American,8/27/25,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,12,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.76154358,-74.00006859,104,03,011700,1085803,1010890001,MN13,
50004863,HUNGRY GHOST COFFEE BAR AT FULTON,Brooklyn,781,FULTON STREET,11217,7187973595,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,10,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.68594965,-73.97352698,302,35,018100,3059331,3021170033,BK68,
50120147,UGLY DONUTS & CORN DOGS,Queens,71-11,AUSTIN STREET,11375,9295100123,Korean,8/27/25,Violations were cited in the following area(s).,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,,,9/5/25,Administrative Miscellaneous / Initial Inspection,40.72001127,-73.84435956,406,29,073700,4077999,4032560031,QN17,
50098045,CROWN FRIED CHICKEN GRILL & SALAD,Brooklyn,2962,FULTON STREET,11208,7182350300,Chicken,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,73,,,9/5/25,Cycle Inspection / Re-inspection,40.67970043,-73.88536404,305,37,117000,3087995,3039540017,BK82,
50039716,MEXICAN TAMALES MARTITA,Staten Island,99,PORT RICHMOND AVENUE,10302,7185247758,Mexican,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,11,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.63853364,-74.13293371,501,49,020700,5023721,5010050006,SI28,
50071988,HALSEY BAR & GRILL,Brooklyn,4404,AVENUE H,11234,3475872688,Caribbean,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,62,,,9/5/25,Cycle Inspection / Initial Inspection,40.63248735,-73.93397154,318,45,072600,3214218,3077480041,BK58,
50138915,QUEENS BAGEL AND DELICATESSEN,Queens,11520,QUEENS BLVD,11375,7188982020,American,8/27/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,33,,,9/5/25,Cycle Inspection / Initial Inspection,40.71629374,-73.83379152,406,29,076902,4079940,4033420037,QN17,
50171135,CAFE BRONCO,Bronx,2155,UNIVERSITY AVENUE,10453,2125821629,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,37,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.85738754,-73.90969663,205,14,024900,2100248,2032220062,BX36,
50121502,XING SHENG,Bronx,115,FEATHERBED LANE,10452,7182992336,Chinese,8/27/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,34,,,9/5/25,Cycle Inspection / Initial Inspection,40.84615465,-73.91880219,205,14,021502,2008815,2028760051,BX36,
50121531,DOMINO'S,Brooklyn,3514,NOSTRAND AVENUE,11229,7187693111,Pizza,8/27/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,11,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.59847258,-73.9415241,315,46,057000,3200252,3073620029,BK17,
41604933,RYAN'S DAUGHTER CAFE,Manhattan,350,EAST   85 STREET,10028,2126282613,Irish,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.77667322,-73.9510435,108,05,014601,1049969,1015470031,MN32,
50113339,THE MOST HIGH,Brooklyn,820A,WASHINGTON AVE,11238,9178538777,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,29,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.67338662,-73.96292603,308,35,021500,,3,BK64,
41477434,LITTLE CAESARS,Bronx,4,WEST MOUNT EDEN AVENUE,10452,3475909888,Pizza,8/27/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,25,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.84441995,-73.91496952,204,16,020900,2008329,2028590044,BX63,
50099704,MASTER'S PIZZERIA,Brooklyn,5201,5 AVENUE,11220,7184396012,Pizza,8/27/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,43,,,9/5/25,Cycle Inspection / Initial Inspection,40.64388841,-74.01156336,307,38,010000,3013942,3008080009,BK34,
50154039,AMAR BARI,Brooklyn,1075,LIBERTY AVENUE,11208,9172507577,Bangladeshi,8/27/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,55,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.67834681,-73.86954637,305,37,119000,3093593,3041710029,BK83,
50078890,BARKING DOG,Manhattan,1678,3 AVENUE,10128,2128311800,American,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,50,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.78398214,-73.95022562,108,05,015801,1048432,1015230033,MN40,
50135115,THE RUM HOUSE,Manhattan,228,WEST   47 STREET,10036,6469323365,American,8/27/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,29,,,9/5/25,Cycle Inspection / Initial Inspection,40.75972019,-73.98588605,105,03,012500,1076192,1010180018,MN17,
50067288,UNITED KITCHEN,Brooklyn,766,LIBERTY AVENUE,11208,7182775162,Chinese,8/27/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,26,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.67660045,-73.8815623,305,37,116600,3088708,3039880022,BK82,
50072800,ROCHDALE CHICKEN AND FISH,Queens,11829,GUY R BREWER BLVD,11434,7185937674,Chicken,8/27/25,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,24,,,9/5/25,Cycle Inspection / Initial Inspection,40.68294068,-73.78222559,412,27,028400,4267633,4123540005,QN76,
50039716,MEXICAN TAMALES MARTITA,Staten Island,99,PORT RICHMOND AVENUE,10302,7185247758,Mexican,8/27/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,11,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.63853364,-74.13293371,501,49,020700,5023721,5010050006,SI28,
50146342,MIMI'S PIZZA,Manhattan,2393,BROADWAY,10024,2129708887,Pizza,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.7893783,-73.97563804,107,06,017500,1033227,1012357501,MN12,
50149716,YAYA TEA GRAMERCY,Manhattan,284,3 AVENUE,10010,9172614676,Japanese,8/27/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,41,N,,9/5/25,Cycle Inspection / Initial Inspection,40.73831623,-73.98353062,106,02,006800,1018020,1008780036,MN21,
41504734,WAH MING HOUSE CHINESE RESTAURANT,Brooklyn,3423,FULTON STREET,11208,7182350606,Chinese,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,7,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.68448382,-73.86927111,305,37,118400,3092470,3041340060,BK83,
50039716,MEXICAN TAMALES MARTITA,Staten Island,99,PORT RICHMOND AVENUE,10302,7185247758,Mexican,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.63853364,-74.13293371,501,49,020700,5023721,5010050006,SI28,
50099704,MASTER'S PIZZERIA,Brooklyn,5201,5 AVENUE,11220,7184396012,Pizza,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,43,,,9/5/25,Cycle Inspection / Initial Inspection,40.64388841,-74.01156336,307,38,010000,3013942,3008080009,BK34,
50108876,BOBO'S CRAB SHACK,Bronx,2450,GRAND CONCOURSE,10458,9176051616,Seafood,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,23,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.8611132,-73.89784805,205,15,023702,2013592,2031520069,BX05,
50079614,MACOLETTA,Queens,2815,24TH AVE,11102,7187774992,Pizza,8/27/25,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,59,,,9/5/25,Cycle Inspection / Initial Inspection,40.77335163,-73.91689472,401,22,011500,4017574,4008430076,QN72,
50144014,PLAYA BOWLS,Brooklyn,82,7 AVENUE,11217,3479873534,"Juice, Smoothies, Fruit Salads",8/27/25,Establishment re-opened by DOHMH.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,Z,8/27/25,9/5/25,Cycle Inspection / Reopening Inspection,40.67488858,-73.97518252,306,39,015900,3019871,3009540041,BK37,
40711788,CAFE 101,Brooklyn,394,LENOX ROAD,11203,3476833383,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,6,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.65437521,-73.94633309,317,40,081800,3327730,3048540007,BK95,
50135115,THE RUM HOUSE,Manhattan,228,WEST   47 STREET,10036,6469323365,American,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,29,,,9/5/25,Cycle Inspection / Initial Inspection,40.75972019,-73.98588605,105,03,012500,1076192,1010180018,MN17,
41669453,EAST COAST REMIX,Brooklyn,1457,ST JOHNS PLACE,11213,3479555335,Caribbean,8/27/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.67054147,-73.93015583,308,36,034900,3036878,3013790068,BK61,
41418978,BAGEL EXPRESS III,Manhattan,340,3 AVENUE,10010,2122134700,Bagels/Pretzels,8/27/25,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,58,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.74020442,-73.98215526,106,02,006800,1018109,1008810040,MN21,
50136802,"HERITAGE GRAND BAKERY, RESTAURANT & PIZZA BAR",Manhattan,8,WEST   40 STREET,10018,9172096177,Mediterranean,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,31,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.75237746,-73.98228914,105,04,008400,1016048,1008410054,MN17,
50137353,COLIMA TAQUERIA,Bronx,608,EAST  187 STREET,10458,3474596134,Mexican,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,25,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.85537778,-73.88725072,206,15,039100,2012141,2030730047,BX06,
50105027,MARISCOS EL SUBMARINO,Queens,8805,ROOSEVELT AVE,11372,7186852780,Seafood,8/27/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,25,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.74824093,-73.87817905,403,21,027700,4530071,4014760106,QN28,
50067288,UNITED KITCHEN,Brooklyn,766,LIBERTY AVENUE,11208,7182775162,Chinese,8/27/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,26,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.67660045,-73.8815623,305,37,116600,3088708,3039880022,BK82,
50092630,DUN HUANG MISS NOODLE,Brooklyn,531,MYRTLE AVENUE,11205,3137279696,Thai,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,26,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.69370633,-73.96336185,302,35,019100,3424339,3018937504,BK69,
50174532,XINFA BAKERY 8 AVE,Brooklyn,5816,8 AVENUE,11220,7189020222,Chinese,8/27/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,5,N,,9/5/25,Pre-permit (Non-operational) / Re-inspection,40.63648599,-74.00853914,307,43,010400,3016214,3008580044,BK34,
50079614,MACOLETTA,Queens,2815,24TH AVE,11102,7187774992,Pizza,8/27/25,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,59,,,9/5/25,Cycle Inspection / Initial Inspection,40.77335163,-73.91689472,401,22,011500,4017574,4008430076,QN72,
50115478,EL ZASON,Brooklyn,491,ATLANTIC AVENUE,11217,7186832217,Mexican,8/27/25,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,38,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.68564106,-73.98151008,302,33,003900,3000760,3001790045,BK38,
